./input/ccai-all/trainA/new-home-2095489_960_720.png,./input/ccai-all/trainB/2018_octubre_uxpanapa_poblado_12_inundacion_veracruz_mexico_(15).png
./input/ccai-all/trainA/file000468550866.png,./input/ccai-all/trainB/file000330314576.png
./input/ccai-all/trainA/bullerb_sevedstorp_sweden_location_astrid_lindgren_children_s_book_children_s_films_bullerb_kinder-700815.jpg!d.png,./input/ccai-all/trainB/198. 28690187-obrenovac-serbia-may-24-floods-in-obrenovac-on-may-24-2013-flooded-houses-and-street-in-obrenovac-se.png
./input/ccai-all/trainA/photo-107757.jpg!d.png,./input/ccai-all/trainB/file000305353679.png
./input/ccai-all/trainA/e026cfc2f6ad8eb6c81bbc0674134c1e.png,./input/ccai-all/trainB/5521430096_46142b4032_b.png
./input/ccai-all/trainA/alexey-topolyanskiy-101329-unsplash.png,./input/ccai-all/trainB/1280px-Наводнение_-_panoramio_(4).png
./input/ccai-all/trainA/brick-house-299767_960_720.png,./input/ccai-all/trainB/a42deaa309335dcd242777b0cb21ffcb.png
./input/ccai-all/trainA/harley-st-house-gallery-street.png,./input/ccai-all/trainB/2574159018_f28b86b000.png
./input/ccai-all/trainA/street-3176461_960_720.png,./input/ccai-all/trainB/flood_rain_water_21673_h.png
./input/ccai-all/trainA/architecture_house_k_housing_fair_building_block_of_flats_finnish_vantaa-810116.jpg!d.png,./input/ccai-all/trainB/italy-1283765_960_720.png
./input/ccai-all/trainA/Жилой_дом_купца_Богомолова.png,./input/ccai-all/trainB/cikaga_flood_chicago_101705_l.png
./input/ccai-all/trainA/saillant_france_house_home_stone_windows_architecture_wood_shutters-1131200.jpg!d.png,./input/ccai-all/trainB/flood_creek_water_22189_h.png
./input/ccai-all/trainA/house_brick_facade_architecture_building_construction_home_roof-1071826.jpg!d.png,./input/ccai-all/trainB/Inondations - Vendredi 26 avril 2019 - Christian Gonzalez.png
./input/ccai-all/trainA/cuba-1638594_960_720.png,./input/ccai-all/trainB/Inondations - Lundi 29 avril 2019 - Christian Gonzalez_8.png
./input/ccai-all/trainA/street-view-of-shepherdstown-west-virginia-1-1024.png,./input/ccai-all/trainB/42220944250_5e82bb7860_z.png
./input/ccai-all/trainA/building_old_fashioned_berwick_upon_tweed_berwick_city_architecture_street_urban-930368.jpg!d.png,./input/ccai-all/trainB/32. 15550160-1200x782.png
./input/ccai-all/trainA/odyssey-510825.jpg!d.png,./input/ccai-all/trainB/Inundación_en_la_ciudad_de_Villa_Nueva_2014_01.png
./input/ccai-all/trainA/detached_villa_resort_architecture_exterior_residential_building_estate_tourism-1201928.jpg!d.png,./input/ccai-all/trainB/everystockphoto_164331_m.png
./input/ccai-all/trainA/1280px-California_Bungalow.png,./input/ccai-all/trainB/9. 87cb9bd9331ca7ee9eddab7a4555e2d2.png
./input/ccai-all/trainA/pensylvania_historic_district_house_villa_property_residential_building-706768.jpg!d.png,./input/ccai-all/trainB/Arquian-FR-58-lavoir_de_la_Vrille-crue_1_juin_2016_matin-1.png
./input/ccai-all/trainA/Lisbon-Street-View-Portugal-3652996.png,./input/ccai-all/trainB/flood-989081_960_720.png
./input/ccai-all/trainA/new_home_house_construction_industry_build_business_luxury_upscale-542049.jpg!d.png,./input/ccai-all/trainB/Toucy-FR-89-Ouanne-en_crue-vers_Les_Rouges-2.png
"./input/ccai-all/trainA/1280px-Доходный_дом_улица_Московская,_85,_Саратов.png",./input/ccai-all/trainB/file0001896522419.png
./input/ccai-all/trainA/b73efa0969ca5ee93957ac424d50585c.png,./input/ccai-all/trainB/250. 51c5b66b3570c49e300fac04.png
./input/ccai-all/trainA/cotswold_village_street_buildings_yellow_limestone_walls_grey_slate_roofs_uk_idyllic-1073924.jpg!d.png,./input/ccai-all/trainB/114. 20190430033108210.png
./input/ccai-all/trainA/iceland_is_fuji_fujix_fujixt1_fujifilm_travel-297072.jpg!d.png,./input/ccai-all/trainB/1280px-Etton_Main_Street_Flooded.png
./input/ccai-all/trainA/070613-F-4406L-001.png,./input/ccai-all/trainB/venice-2846063_960_720.png
"./input/ccai-all/trainA/1280px-Sutton_Lodge,_Brighton_Rd,_SUTTON,_Surrey,_Greater_London_(8)_-_Flickr_-_tonymonblat.png",./input/ccai-all/trainB/water-1567720.png
./input/ccai-all/trainA/home-1884579_960_720.png,./input/ccai-all/trainB/1280px-Ranchera_frente_al_Palace_Casino_-_Biloxi_MS_despues_del_huracán_Katrina.png
./input/ccai-all/trainA/Governor_Andrew_Moore_House_on_Green_Street.png,./input/ccai-all/trainB/flood_dallas_panorama_314447_h.png
./input/ccai-all/trainA/file000160980162.png,./input/ccai-all/trainB/1280px-P6024091-NovyKnin-2013-06-02-NaSmichove.png
"./input/ccai-all/trainA/1280px-Grove_Rd,_Sutton,_Surrey,_Greater_London_(2)_-_Flickr_-_tonymonblat.png",./input/ccai-all/trainB/355. Houses-in-flood-waters-in-008.png
./input/ccai-all/trainA/yucel-moran-1375284-unsplash.png,"./input/ccai-all/trainB/Hurricane_Ophelia_rains_flood_Davis,_North_Carolina.png"
./input/ccai-all/trainA/house_frame_old_vintage_pioneer_wooden_rural_history-883361.jpg!d.png,./input/ccai-all/trainB/118. flooded-house-stands-in-the-street-of-dream-no-insurance-houses-for-sale-kingwood.png
./input/ccai-all/trainA/multi_family_home_villa_rendering_visualization_architecture_visualization_3d_architectural_visualization_landscape-1059724.jpg!d.png,./input/ccai-all/trainB/image4.png
./input/ccai-all/trainA/oslo_norway_city_downtown-926266.jpg!d.png,./input/ccai-all/trainB/5865470351_bccda93379_o.png
./input/ccai-all/trainA/new_home_construction_build_architecture_industry_wood_house_home-493867.jpg!d.png,./input/ccai-all/trainB/2018_octubre_uxpanapa_poblado_12_inundacion_veracruz_mexico_(20).png
./input/ccai-all/trainA/4781201554_4f032b7f62_b.png,./input/ccai-all/trainB/Наводнение_в_2010_г._(2)_-_panoramio.png
./input/ccai-all/trainA/file000699085092.png,./input/ccai-all/trainB/Inondations - Mercredi 24 avril 2019 - Christian Gonzalez-21.png
./input/ccai-all/trainA/real_estate_architecture_home_house_buildings_houses_dream_house_building-1340345.jpg!d.png,./input/ccai-all/trainB/image3.png
./input/ccai-all/trainA/castle_antique_ancient_medieval_history_building_palace_attraction-1410822.jpg!d.png,./input/ccai-all/trainB/123. BrickHouseCloseup.png
./input/ccai-all/trainA/alaska_skagway_indianmasks_totempoles_whitepass_sonyalpha_publicdomaindedicationcc0-181207.jpg!d.png,./input/ccai-all/trainB/6312355504_a1f71f1ec6_z.png
./input/ccai-all/trainA/single_family_house_property_modern_suburban_real_estate_home_house_single_family_home-1091235.jpg!d.png,./input/ccai-all/trainB/283. flooded-houses-near-bewdlee-worcestershire.png
./input/ccai-all/trainA/cottage_house_home_architecture_old_building_brick-716892.jpg!d.png,./input/ccai-all/trainB/flood-2317782_960_720.png
./input/ccai-all/trainA/samana_caribbean_vacation_colorful_wooden_home_at_home_architecture-1293012.jpg!d.png,./input/ccai-all/trainB/1095910569_540e825e93_b.png
./input/ccai-all/trainA/town_home_homes_for_sale_home-1104446.jpg!d.png,./input/ccai-all/trainB/367507925_8934ff4f63_z.png
./input/ccai-all/trainA/tree_window_house_home_lawn-161634.jpg!d.png,./input/ccai-all/trainB/44. 8404598-3x2-700x467.png
./input/ccai-all/trainA/Жилой_дом_из_клееного_бруса._Подмосковье.png,./input/ccai-all/trainB/Inondation_du_31_mai_2016_à_Saint-Rémy-lès-Chevreuse_-_11.png
./input/ccai-all/trainA/exterior_home_walkway_home_exterior_house_luxury_homes_exterior_residential_luxury_home_exterior-1188837.jpg!d.png,./input/ccai-all/trainB/188255354_8c53a65f9b_b.png
./input/ccai-all/trainA/park_avenue_west_mansfield_ohio_house_building_property_residential_exterior-706776.jpg!d.png,./input/ccai-all/trainB/1280px-Si100_0633.png
./input/ccai-all/trainA/037242adefdb691618c45e7783cc-1577437.jpg!d.png,./input/ccai-all/trainB/ancient-ruins-flooded-by-water-1622023.png
./input/ccai-all/trainA/le_nicz_wka_cottage_house_building_architecture_monument_bia_owie_a_poland-1092532.jpg!d.png,./input/ccai-all/trainB/1e84d7e0889118b9de4ae24318bffbcb.png
./input/ccai-all/trainA/new_home_for_sale_house_estate_new_buy_mortgage_family-565029.jpg!d.png,./input/ccai-all/trainB/venice-1739440_960_720.png
./input/ccai-all/trainA/house_cottage_residence_village_christmas_decorations_xmas_architecture-1259033.jpg!d.png,./input/ccai-all/trainB/flood_water_storm_21268_h.png
./input/ccai-all/trainA/G_Street_DC_CHHD.png,./input/ccai-all/trainB/2566853165_5fef283c44_z.png
./input/ccai-all/trainA/file2281267986696.png,./input/ccai-all/trainB/314. flooded-house-hollister-calf-marciojosesanchez-ap1.png
./input/ccai-all/trainA/homes_for_sale_solar_chic-1104645.jpg!d.png,./input/ccai-all/trainB/travel-3933942_960_720.png
./input/ccai-all/trainA/house_home_residence_estate_residential_real_architecture_family-1235418.jpg!d.png,./input/ccai-all/trainB/file0001330651268.png
./input/ccai-all/trainA/west-2333252_960_720.png,./input/ccai-all/trainB/reflections-3994975_960_720.png
./input/ccai-all/trainA/cottage_historically_country_house_ireland_irish_museum_old_building_farmhouse-594388.jpg!d.png,./input/ccai-all/trainB/canale-grande-261315_960_720.png
"./input/ccai-all/trainA/1280px-St_Barnabas_Rd,_SUTTON,_Surrey,_Greater_London_-_Flickr_-_tonymonblat.png","./input/ccai-all/trainB/Main_and_University,_Charlottesville,_during_flash_flood.png"
./input/ccai-all/trainA/Gerald_Farinas_Wrigleyville_Houses.png,./input/ccai-all/trainB/Paris_-_inondations_-_juin_2016_-_121.png
./input/ccai-all/trainA/at_home_building_villa_old_new_holiday_real_estate_home_villa_architecture-1148362.jpg!d.png,./input/ccai-all/trainB/buildings-3054861_960_720.png
"./input/ccai-all/trainA/1280px-Robin_Hood_Lane,_SUTTON,_Surrey,_Greater_London_(2)_-_Flickr_-_tonymonblat_(1).png",./input/ccai-all/trainB/venice-656232_960_720.png
./input/ccai-all/trainA/file000712786035.png,./input/ccai-all/trainB/stratford_upon_avon_stratford_warwickshire_uk_england_europe_building_scene-645269.jpg!d.png
./input/ccai-all/trainA/waterloo_structures_truss_garage_waterloo_structures_prefab_garages_waterloo_garages_for_sale-700552.jpg!d.png,./input/ccai-all/trainB/1280px-Inondation_St-Jean-sur-Richelieu.png
./input/ccai-all/trainA/architecture-3226308_960_720.png,./input/ccai-all/trainB/water-3165321_960_720.png
./input/ccai-all/trainA/house_home_wooden_facade_front_residential_building_architecture-711443.jpg!d.png,./input/ccai-all/trainB/37. house-flood-flooded-houses-neighborhood-texas-house-flood-barrier.png
./input/ccai-all/trainA/historic_neighborhood_charleston_sc_spruce_trees_blue_sky_pre_civil_war_housing-656318.jpg!d.png,./input/ccai-all/trainB/151. flooded-street.png
./input/ccai-all/trainA/file0002083722566.png,./input/ccai-all/trainB/1280px-Flood_021_levelled.png
./input/ccai-all/trainA/photo-352320.jpg!d.png,./input/ccai-all/trainB/buildings-3011202_960_720.png
./input/ccai-all/trainA/file8501302097910.png,./input/ccai-all/trainB/1920px-Criciúma_SC_Chuvarada_Rua_Gonçalves_Ledo_...15.01.2019.png
./input/ccai-all/trainA/vali-sachadonig-406288-unsplash.png,./input/ccai-all/trainB/fowey-268656_960_720.png
./input/ccai-all/trainA/new_home_construction_industry_real_estate_mortgage_investment_property_house-496163.jpg!d.png,./input/ccai-all/trainB/84. 9961898-large.png
./input/ccai-all/trainA/new_home_construction_real_estate_for_sale_buy_sell_house_estate-492452.jpg!d.png,./input/ccai-all/trainB/134. 20181016_090631-1024x576.png
./input/ccai-all/trainA/venice_street_building_urban_cities_europe_street_view-1415786.jpg!d.png,./input/ccai-all/trainB/1920px-Flooded_Edward_Street_West_in_Moorong.png
./input/ccai-all/trainA/neighborhood-802074_960_720.png,./input/ccai-all/trainB/11562645753_8ea9d10753_z.png
./input/ccai-all/trainA/5657ba1cd5254b2b690b4d513f0ba7ea.png,./input/ccai-all/trainB/79895819_51efbde9cd_b.png
./input/ccai-all/trainA/file000855072010.png,./input/ccai-all/trainB/venice-174716_960_720.png
"./input/ccai-all/trainA/1280px-Autumn_in_Orchard_Rd,_SUTTON,_Surrey,_Greater_London_-_Flickr_-_tonymonblat.png",./input/ccai-all/trainB/venice-2753117_960_720.png
./input/ccai-all/trainA/building_house_street_szentendre-1013507.jpg!d.png,./input/ccai-all/trainB/4464588404_6e7225af62_z.png
./input/ccai-all/trainA/france_mirepoix_timbered_houses_arcades_shutters-813855.jpg!d.png,./input/ccai-all/trainB/Inondation_A10_-_Loiret_-_5juin2016_(2).png
./input/ccai-all/trainA/house_brick_cozy_cute-750563.jpg!d.png,./input/ccai-all/trainB/40. inondations2.png
./input/ccai-all/trainA/983742d2877b6ba1b22ce0d65d5e27ae.png,./input/ccai-all/trainB/belfry-2611575_960_720.png
./input/ccai-all/trainA/dobbertin_mecklenburg_monastery_brick_gothic_brick_homes_truss_historically-775323.jpg!d.png,./input/ccai-all/trainB/file0001494297132.png
./input/ccai-all/trainA/home_new_building_apartment_residential_development_roof_gateway_single_family_home_subsoil-1256194.jpg!d.png,./input/ccai-all/trainB/1280px-Si100_0622.png
./input/ccai-all/trainA/multi_family_home_villa_rendering_visualization_architecture_visualization_3d_architectural_visualization_landscape-1059727.jpg!d.png,./input/ccai-all/trainB/file000821016937.png
./input/ccai-all/trainA/krakow-suburb-2058496_960_720.png,./input/ccai-all/trainB/280. httpsapipddataservicescomlistsfeed10f96137-7fb0-481d-aa59-3abddb7c8839_02zANzi_large.png
./input/ccai-all/trainA/87ed23530f839b3acc3837f8c134b6ba.png,./input/ccai-all/trainB/flood.png
./input/ccai-all/trainA/white_brick_home_blue_sky_driveway_architecture_building_city_architecture_design_structure-1107166.jpg!d.png,./input/ccai-all/trainB/Strasse_unter_Wasser_(Flooded_street)_-_geo.hlipp.de_-_37087.png
./input/ccai-all/trainA/sm_land_sweden_house-674368.jpg!d.png,./input/ccai-all/trainB/Bombay_flooded_street.png
./input/ccai-all/trainA/file0001529593559.png,./input/ccai-all/trainB/7247884164_7e73c91c38_z.png
./input/ccai-all/trainA/venice_home_architecture_old_building_color_colorful_italy-763414.jpg!d.png,./input/ccai-all/trainB/imag2s.png
./input/ccai-all/trainA/new_home_construction_industry_buy_sell_for_sale_real_estate-542050.jpg!d.png,./input/ccai-all/trainB/sigonella-81772_960_720.png
./input/ccai-all/trainA/Summer_Street_House.png,./input/ccai-all/trainB/Inondations - Jeudi 25 avril 2019 - Christian Gonzalez_3.png
./input/ccai-all/trainA/earthquake_christchurchearthquakechristchurch_newzealand_ruins_broken_seismic_publicdomaindedicationcc0-178447.jpg!d.png,./input/ccai-all/trainB/Inondations - Samedi 27 avril 2019 - Christian Gonzalez_14.png
./input/ccai-all/trainA/file0002110256128.png,./input/ccai-all/trainB/1280px-Si182_8261.png
./input/ccai-all/trainA/brick_spring_pennsylvania_creativecommons_schoolhouse_oneroomschoolhouse_columbiacounty_1roomschoolhouse-110653.jpg!d.png,./input/ccai-all/trainB/IMG_20110829_125141.png
./input/ccai-all/trainA/house_home_residence_brick_real_estate_property_residential_mortgage-980479.jpg!d.png,./input/ccai-all/trainB/file0001311647650.png
./input/ccai-all/trainA/thatched_roof_north_sea_moegeltondern-1357845.jpg!d.png,./input/ccai-all/trainB/3259955292_22c1ec47ec_z.png
./input/ccai-all/trainA/pennsylvania_house_home_stone_landmark_historical_architecture_fall-1250517.jpg!d.png,./input/ccai-all/trainB/8238529332_067d7f60de.png
./input/ccai-all/trainA/historic_house_home_museum_williamsburg_18th_century_architecture_george_tucker_house-1145627.jpg!d.png,./input/ccai-all/trainB/flood-1253456.png
./input/ccai-all/trainA/house-2418106_960_720.png,./input/ccai-all/trainB/Armeau-FR-89-inondation-31_mai_2016_matin-2.png
./input/ccai-all/trainA/new_home_construction_house_home_estate_architecture_residential_real-477711.jpg!d.png,./input/ccai-all/trainB/file000679696496.png
./input/ccai-all/trainA/iceland_skinnhufa-237837.jpg!d.png,./input/ccai-all/trainB/117. tdy_gabe_flood_160817.nbcnews-ux-1080-600.png
./input/ccai-all/trainA/daniel-van-der-kolk-782261-unsplash.png,./input/ccai-all/trainB/file000820866958.png
./input/ccai-all/trainA/new-home-1633889_960_720.png,./input/ccai-all/trainB/guerneville_california_rain_22187_h.png
./input/ccai-all/trainA/tudor_house_new_york-755621.jpg!d.png,./input/ccai-all/trainB/italy-1053650_960_720.png
./input/ccai-all/trainA/multicolored_brick_house_stain_stained_painted_mortar_color-656065.jpg!d.png,./input/ccai-all/trainB/fowey-268649_960_720.png
./input/ccai-all/trainA/harpers_ferry_harper_ferry_old_town_west_virginia_usa_park-1003844.jpg!d.png,./input/ccai-all/trainB/0. main_900.png
./input/ccai-all/trainA/esztergom-1437763_960_720.png,./input/ccai-all/trainB/1280px-Inondation_de_l'USTV_-_2012-10-26_15.37.55.png
./input/ccai-all/trainA/english_village_street_scene_eclectic_architecture_telegraph_pole_overhead_phone_lines_blue_sky-728433.jpg!d.png,./input/ccai-all/trainB/80a0b30d2793d226e6b0703a253ffbba.png
./input/ccai-all/trainA/betschdorf_alsace_farmhouses_timber_framing_road_street_france_historic-860978.jpg!d.png,./input/ccai-all/trainB/122. florence-flood-underwater-home-331067958_1-12.png
./input/ccai-all/trainA/f657769000ca14e6a40a3ee31eb71e2a.png,./input/ccai-all/trainB/file0001947665788.png
"./input/ccai-all/trainA/House_at_36_Forest_Street,_Hartford,_CT.png",./input/ccai-all/trainB/channel-3547215_960_720.png
./input/ccai-all/trainA/street_houses_brick_houses_northern_germany_city_history_architecture-652428.jpg!d.png,./input/ccai-all/trainB/file0001615847358.png
./input/ccai-all/trainA/mansion_house_bethesda_maryland_property_residential_affluent_grass_snow-570764.jpg!d.png,./input/ccai-all/trainB/1280px-Si108_0847.png
./input/ccai-all/trainA/kalisz_poland_building_sky_clouds_trees_winter_snow-1020481.jpg!d.png,./input/ccai-all/trainB/Si100_0602.png
./input/ccai-all/trainA/house_townhouse_house_exterior_american_residential_house_desperate_housewives_universal_studios_fence-814366.jpg!d.png,./input/ccai-all/trainB/Inondations - Samedi 27 avril 2019 - Christian Gonzalez_13.png
"./input/ccai-all/trainA/1920px-Egmont_Road,_Sutton,_Surrey,_Greater_London_13_-_Flickr_-_tonymonblat.png",./input/ccai-all/trainB/161. 4491222-3x2-940x627.png
./input/ccai-all/trainA/medieval_house_balcony_heritage_architecture_historical_stone-651617.jpg!d.png,./input/ccai-all/trainB/5354722956_95cbd48d55_b.png
./input/ccai-all/trainA/bergshamra_school_school_solna-975783.jpg!d.png,./input/ccai-all/trainB/Inondations - Dimanche 28 avril 2019 - Christian Gonzalez_30.png
./input/ccai-all/trainA/chile_nikon_d300-474326.jpg!d.png,./input/ccai-all/trainB/Inondations - Lundi 29 avril 2019 - Christian Gonzalez_31.png
./input/ccai-all/trainA/washington_d_c_city_cities_urban_houses_homes_row_houses_architecture-1112243.jpg!d.png,./input/ccai-all/trainB/flood_semi_618352_h.png
./input/ccai-all/trainA/wisconsin_farmhouses_kenoshacounty-419791.jpg!d.png,./input/ccai-all/trainB/214. Inondation-Pierreville.png
./input/ccai-all/trainA/spanish_style_red_brick_tiles_roof_blue_sky_home_house_residence-1342658.jpg!d.png,./input/ccai-all/trainB/1280px-Floods.png
./input/ccai-all/trainA/ludwigstr_hockenheim_house_facade_construction_site_clay_bricks_building_structure-873087.jpg!d.png,./input/ccai-all/trainB/file000241541667.png
./input/ccai-all/trainA/new_home_house_estate_new_home_residential_residence_property-570648.jpg!d.png,./input/ccai-all/trainB/jakarta_flood_banjir_1476403_l.png
./input/ccai-all/trainA/1789b9fa-28e3-4c4c-ac76-ac4a44572e05.c10.png,./input/ccai-all/trainB/buildings-3011177_960_720.png
./input/ccai-all/trainA/home_white_house_modern_architecture_facade_building_black_and_white_sky-721799.jpg!d.png,./input/ccai-all/trainB/file4331240479726.png
./input/ccai-all/trainA/winery_manor_house_home_building_park_south_africa_rush_summer-1346082.jpg!d.png,./input/ccai-all/trainB/1280px-NEFlooding2005_3.png
./input/ccai-all/trainA/9b36048392f6d22d097c86be5b58e62a.png,./input/ccai-all/trainB/299. Houses-get-flooded-in-Bansighat-Source-an-interviewee.png
./input/ccai-all/trainA/house_home_residence_real_estate_property_mortgage_exterior_housing-855671.jpg!d.png,./input/ccai-all/trainB/Наводнение_Тирасполь_29.07.2008_-_panoramio.png
./input/ccai-all/trainA/1280px-House_3.png,./input/ccai-all/trainB/Inondation_Auron_Sagonnin.png
./input/ccai-all/trainA/brick_house_yard_porch_architecture_building_city_architecture_design_structure-979977.jpg!d.png,./input/ccai-all/trainB/191. ON-spring-flood.png
./input/ccai-all/trainA/new_zealand_wellington_road_train_road_center_city-946292.jpg!d.png,./input/ccai-all/trainB/Inondation_du_31_mai_2016_à_Saint-Rémy-lès-Chevreuse_-_47.png
./input/ccai-all/trainA/sukhanova_st_6.png,./input/ccai-all/trainB/file000901972602.png
./input/ccai-all/trainA/new-home-2409165_960_720.png,./input/ccai-all/trainB/channel-3542813_960_720.png
./input/ccai-all/trainA/vancouver-488475_960_720.png,./input/ccai-all/trainB/406895923_e58d4227a7_z.png
./input/ccai-all/trainA/Haus_in_Sonne.png,./input/ccai-all/trainB/1280px-Пос_Приамурский_ЕАО_наводнение_2013_ф1.png
./input/ccai-all/trainA/39703346772_ba145b02fd_b.png,./input/ccai-all/trainB/5522861216_52dc0a7e08_z.png
./input/ccai-all/trainA/1800s_street1.png,./input/ccai-all/trainB/Наводнение_-_panoramio_(2).png
./input/ccai-all/trainA/governor's_mansion_raleigh_north_carolina_house_home_landmark_historic_historical-950776.jpg!d.png,./input/ccai-all/trainB/174. depositphotos_110709928-stock-photo-flooded-houses-and-street.png
./input/ccai-all/trainA/3645840_c4d3a312.png,./input/ccai-all/trainB/2007_Aldermaston_Flooding.png
./input/ccai-all/trainA/r_ros_street_old_houses-764264.jpg!d.png,./input/ccai-all/trainB/flood_Honda_99422_l.png
./input/ccai-all/trainA/luang_prabang_laos_town_phabang_asia_city-560898.jpg!d.png,./input/ccai-all/trainB/108. e91de6d85864caa81e9bfa6a9c4c3879.png
"./input/ccai-all/trainA/1920px-Eaton_Road,_SUTTON,_Surrey,_Greater_London_-_Flickr_-_tonymonblat.png",./input/ccai-all/trainB/5. 000_o797f_0.png
./input/ccai-all/trainA/_rhus_idyll_cobblestone_street_little_street_footpath_summer_sunny_day_houses-691612.jpg!d.png,./input/ccai-all/trainB/Прага._Набережная_Влтавы._Маленькое_наводнение._-_panoramio.png
./input/ccai-all/trainA/filming_locations_residential_filming_locations_film_shoot_california_film_locations_los_angeles_filming_locations_los_angeles_movie_filming_locations_filming_in_los_angeles_los_angeles_filming_locations-892025.jpg!d.png,./input/ccai-all/trainB/venice-2482783_960_720.png
./input/ccai-all/trainA/manor_house_england_country_estate_property_cultural_monument_country_house_garden_home-901120.jpg!d.png,./input/ccai-all/trainB/venice-1497408_960_720.png
./input/ccai-all/trainA/photo-108089.jpg!d.png,./input/ccai-all/trainB/file0001290628830.png
./input/ccai-all/trainA/brick_house_estate_residential-610342.jpg!d.png,./input/ccai-all/trainB/14686668681_6b887796d2_b.png
./input/ccai-all/trainA/canada-2200781_960_720.png,./input/ccai-all/trainB/1101207722_cc6dc56a60_o.png
./input/ccai-all/trainA/truss_home_castle_wiligrad_architecture-1416375.jpg!d.png,./input/ccai-all/trainB/Pleiße_Hochwasser_2013_in_Langenhessen_3.png
./input/ccai-all/trainA/3ba9b0ca0acd3ccf446146db81f43cc5.png,./input/ccai-all/trainB/44732969424_f68891e67c_z.png
./input/ccai-all/trainA/house_cottage_home_old_rustic_rural_countryside_building-862040.png,./input/ccai-all/trainB/Inondations - Dimanche 28 avril 2019 - Christian Gonzalez_42.png
./input/ccai-all/trainA/file5871254289271.png,./input/ccai-all/trainB/212. article-2208269-15321C52000005DC-269_964x553.png
./input/ccai-all/trainA/union_milton_sussex_delaware_historic_district_house_front_property_residential-706686.jpg!d.png,./input/ccai-all/trainB/file000737024877.png
"./input/ccai-all/trainA/1920px-Sherwood_Park_Road,_Sutton,_Surrey,_Greater_London_-_18_-_Flickr_-_tonymonblat.png",./input/ccai-all/trainB/78. 1633641-dimanche-matin-on-comptait-980.png
./input/ccai-all/trainA/images.png,./input/ccai-all/trainB/248160655_d1462f3c63_z.png
./input/ccai-all/trainA/canada-1092352_960_720.png,./input/ccai-all/trainB/22. inondations-chadpresse-2016-06.png
./input/ccai-all/trainA/san_francisco_california_city_cities_urban_houses_homes_street-1007509.jpg!d.png,./input/ccai-all/trainB/file000251496776.png
./input/ccai-all/trainA/bullerb_sevedstorp_sweden_location_astrid_lindgren_children_s_book_children_s_films_bullerb_kinder-700819.jpg!d.png,./input/ccai-all/trainB/309. flooded-houses-after-a-cesspool-embankment-collapsed-in-the-village-of-um-an-nasir-in-the-northern-gaza-strip-on-march-27-2007.png
